LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
18300,73510.0,95132.0,DebtCon,Mgr,0.0,0.0,0.0,86.684295749,0.0,17.0,25.244046294
18300,93728.0,153093.0,HomeImp,ProfExe,5.0,0.0,0.0,109.33710593,0.0,16.0,36.213987487
18300,68096.0,99051.0,DebtCon,Mgr,1.0,0.0,0.0,85.843161697,0.0,17.0,27.633516483
18300,68517.0,97151.0,HomeImp,ProfExe,7.0,0.0,0.0,77.521818836,0.0,15.0,32.004056088
18400,68655.0,94322.0,HomeImp,ProfExe,8.0,0.0,0.0,76.794701258,0.0,15.0,32.74121014
18400,61049.0,96397.0,DebtCon,Office,2.0,0.0,0.0,80.155757172,0.0,23.0,35.425579192
18400,72718.0,98065.0,DebtCon,Other,8.0,0.0,0.0,119.05781713,0.0,19.0,35.364128433
18400,110580.0,137926.0,DebtCon,ProfExe,6.0,0.0,0.0,93.432749909,0.0,13.0,29.116887715
18400,41730.0,59750.0,DebtCon,Unknown,6.0,1.0,0.0,109.96140649,1.0,10.0,27.911845443
18500,102472.0,115719.0,DebtCon,ProfExe,0.0,0.0,0.0,120.09026456,0.0,30.0,34.243440963
18500,67686.0,95949.0,HomeImp,ProfExe,9.0,0.0,0.0,78.949070691,0.0,16.0,31.808242985
18500,71000.0,95000.0,DebtCon,Mgr,6.0,0.0,0.0,71.0,7.0,24.0,
18600,72860.0,90347.0,DebtCon,Other,0.0,1.0,1.0,104.04046687,2.0,26.0,36.025925278
18600,47199.0,70134.0,DebtCon,Other,8.0,0.0,0.0,86.558860141,3.0,15.0,43.507938545
18600,23850.0,61808.0,HomeImp,Other,12.0,0.0,0.0,46.946164052,0.0,8.0,40.852927503
18600,58992.0,86816.0,DebtCon,Unknown,4.0,0.0,0.0,103.50429531,0.0,16.0,40.956598244
18600,100144.0,153751.0,HomeImp,ProfExe,4.0,0.0,0.0,93.662170489,0.0,16.0,34.892733618
18600,64248.0,82690.0,DebtCon,Mgr,0.0,1.0,0.0,89.189005469,0.0,23.0,53.848219887
18600,57300.0,8000.0,DebtCon,Other,6.0,,,68.0,1.0,17.0,
18600,,20700.0,DebtCon,ProfExe,6.0,0.0,0.0,104.53333333,1.0,19.0,
18600,15243.0,172611.0,HomeImp,Mgr,25.0,0.0,0.0,73.441538538,2.0,21.0,29.095882796
18700,65458.0,84639.0,DebtCon,Other,0.0,1.0,2.0,97.146544029,2.0,25.0,33.690687903
18700,47903.0,63933.0,HomeImp,Office,3.0,0.0,0.0,120.41804194,1.0,17.0,32.977596653
18700,110292.0,132953.0,DebtCon,ProfExe,7.0,0.0,0.0,105.4248876,0.0,14.0,30.552752321
18700,68196.0,89641.0,DebtCon,Other,0.0,2.0,1.0,112.97604123,1.0,26.0,34.414621628
18700,70562.0,91223.0,DebtCon,Other,27.0,0.0,2.0,112.71036806,4.0,35.0,64.272476898
18700,66003.0,82410.0,DebtCon,Mgr,0.0,1.0,0.0,85.77380757,1.0,23.0,51.517385302
18700,45365.0,71853.0,DebtCon,Other,7.0,0.0,0.0,98.456484436,3.0,15.0,41.388747587
18700,59929.0,89526.0,DebtCon,Office,0.0,0.0,0.0,64.454725278,0.0,22.0,35.087348647
18800,110098.0,120662.0,DebtCon,Other,0.0,0.0,0.0,122.16982106,1.0,21.0,39.322315408
18800,77025.0,103322.0,HomeImp,ProfExe,8.0,0.0,0.0,87.133722098,0.0,15.0,33.405896838
18800,70102.0,99841.0,HomeImp,ProfExe,10.0,0.0,0.0,68.168572872,0.0,16.0,32.853794362
18800,66562.0,90325.0,DebtCon,Other,0.0,1.0,1.0,112.90326219,2.0,25.0,33.162271481
18800,63836.0,87000.0,DebtCon,Other,8.0,2.0,1.0,110.56666667,2.0,33.0,
18900,,49442.0,DebtCon,Office,2.0,0.0,0.0,76.571848001,1.0,9.0,38.8759867
18900,87081.0,115165.0,DebtCon,Other,13.0,0.0,0.0,120.46218617,1.0,8.0,34.400376562
18900,83474.0,104133.0,HomeImp,ProfExe,4.0,0.0,0.0,109.9887849,1.0,24.0,38.864019539
18900,34583.0,59247.0,DebtCon,Other,15.0,0.0,0.0,89.340627109,0.0,17.0,39.990188361
18900,51075.0,78045.0,DebtCon,Office,2.0,1.0,5.0,74.091196034,1.0,15.0,42.198282202
19000,62356.0,92299.0,DebtCon,Office,0.0,0.0,0.0,60.294143175,0.0,23.0,34.816959504
19000,7524.0,28639.0,DebtCon,Other,,0.0,0.0,60.328252745,1.0,18.0,42.358461482
19000,75673.0,100335.0,HomeImp,ProfExe,8.0,0.0,0.0,93.159544907,0.0,16.0,33.518480526
19000,107199.0,132723.0,DebtCon,ProfExe,7.0,0.0,0.0,91.371931685,0.0,13.0,31.442611616
19000,47400.0,80000.0,DebtCon,Other,12.0,0.0,0.0,95.366666667,1.0,10.0,
19000,145800.0,190300.0,DebtCon,ProfExe,13.0,,,109.66666667,1.0,24.0,
19000,42000.0,64000.0,DebtCon,Mgr,9.0,0.0,0.0,30.466666667,3.0,8.0,
19000,93050.0,118000.0,DebtCon,Office,1.0,0.0,0.0,40.566666667,0.0,10.0,
19000,100670.0,122581.0,DebtCon,Mgr,10.0,0.0,,81.252547416,0.0,27.0,41.863631054
19000,15100.0,23200.0,HomeImp,Other,3.2,1.0,1.0,64.9,3.0,21.0,
19000,42488.0,65636.0,DebtCon,Other,7.0,0.0,0.0,90.676444354,3.0,14.0,42.226716481
19100,51994.0,66467.0,DebtCon,Other,7.0,0.0,0.0,100.18188768,3.0,15.0,41.155082612
19100,31442.0,57151.0,DebtCon,Other,16.0,0.0,0.0,100.03263589,1.0,17.0,39.907041625
19100,73217.0,93033.0,DebtCon,Other,1.0,2.0,1.0,113.69456607,2.0,26.0,36.384163815
19200,62334.0,91300.0,DebtCon,Mgr,8.0,0.0,1.0,92.333333333,4.0,13.0,
19200,83591.0,109772.0,HomeImp,ProfExe,4.0,0.0,0.0,101.49881202,1.0,25.0,37.077041528
19200,153722.0,199812.0,DebtCon,ProfExe,13.0,,,121.94291622,0.0,24.0,29.802859083
19200,65206.0,13933.0,DebtCon,Other,7.0,,,57.59183135,0.0,16.0,42.50243535
19200,57728.0,96552.0,DebtCon,Office,0.0,0.0,0.0,80.602363108,0.0,23.0,37.508103137
19300,109000.0,135000.0,DebtCon,Office,3.0,0.0,0.0,98.433333333,13.0,14.0,
19300,50554.0,76140.0,DebtCon,Mgr,9.0,2.0,0.0,78.276625282,3.0,27.0,36.026904369
19300,53710.0,78082.0,DebtCon,Other,5.0,,,114.14269623,0.0,7.0,36.991343492
19300,148542.0,195791.0,DebtCon,ProfExe,12.0,,,110.32763507,0.0,23.0,30.536610591
19300,73668.0,89061.0,DebtCon,Other,0.0,2.0,1.0,113.45356121,2.0,25.0,33.498815377
19300,146465.0,192854.0,DebtCon,ProfExe,13.0,,,110.64880682,1.0,23.0,29.975576027
19300,51580.0,83518.0,DebtCon,Other,13.0,0.0,0.0,89.525931995,0.0,9.0,7.1484132133
19400,63508.0,12414.0,DebtCon,Other,5.0,,,64.407604619,1.0,16.0,40.570169157
19400,52677.0,80424.0,DebtCon,Mgr,9.0,2.0,0.0,65.847530367,2.0,28.0,34.950823101
19500,100077.0,122352.0,DebtCon,Office,3.0,0.0,0.0,58.861027463,0.0,9.0,38.121518334
19500,92663.0,152627.0,HomeImp,ProfExe,3.0,0.0,0.0,106.7126279,0.0,16.0,35.367656803
19500,9475.0,30000.0,DebtCon,Other,0.0,1.0,0.0,33.466666667,2.0,4.0,
19500,50000.0,89100.0,Unknown,ProfExe,7.0,2.0,1.0,86.233333333,4.0,25.0,
19500,8861.0,170687.0,HomeImp,Mgr,23.0,0.0,0.0,76.788495476,2.0,20.0,31.584002863
19500,52080.0,89913.0,DebtCon,Other,12.0,0.0,0.0,110.76030661,0.0,9.0,4.337283357
19500,58638.0,13930.0,DebtCon,Other,4.0,,,69.005027135,0.0,16.0,42.50002486
19600,117646.0,149975.0,DebtCon,Other,4.0,0.0,0.0,114.21361486,1.0,12.0,31.222802648
19600,94419.0,123705.0,DebtCon,Self,19.0,,2.0,92.739380404,0.0,22.0,84.379034083
19600,33284.0,61824.0,DebtCon,Other,14.0,0.0,0.0,119.47307291,1.0,17.0,37.784523666
19600,53662.0,80055.0,DebtCon,Other,6.0,,,99.085542373,0.0,8.0,37.518297806
19600,49984.0,84519.0,DebtCon,Other,12.0,0.0,0.0,92.811333225,0.0,10.0,7.6140654223
19700,33529.0,61209.0,DebtCon,Other,17.0,0.0,0.0,112.15874119,0.0,18.0,40.725296117
19700,62351.0,84624.0,DebtCon,Mgr,0.0,1.0,0.0,88.126516775,1.0,22.0,54.241334737
19700,60999.0,89841.0,DebtCon,Office,0.0,0.0,0.0,82.103881006,0.0,22.0,36.279990349
19700,5700.0,24457.0,DebtCon,Other,,0.0,0.0,60.156329912,1.0,19.0,41.363878281
19700,70709.0,97394.0,DebtCon,Mgr,0.0,0.0,0.0,94.860466383,0.0,17.0,25.556707636
19700,139534.0,172125.0,DebtCon,Other,0.0,0.0,0.0,101.94351853,6.0,17.0,32.761083981
19800,73557.0,95770.0,DebtCon,Mgr,0.0,0.0,0.0,70.029159184,0.0,17.0,25.596617373
19800,56745.0,83146.0,DebtCon,Other,11.0,0.0,0.0,85.253619221,0.0,10.0,7.8621936317
19800,63701.0,14609.0,DebtCon,Other,4.0,,,62.359738199,1.0,17.0,41.874197914
19800,65021.0,95188.0,DebtCon,Mgr,1.0,0.0,0.0,73.081337497,0.0,16.0,27.442542523
19800,69174.0,95154.0,HomeImp,ProfExe,6.0,0.0,0.0,59.459256192,0.0,16.0,31.254821634
19900,90966.0,154351.0,HomeImp,ProfExe,4.0,0.0,0.0,103.97544215,0.0,17.0,35.405919939
19900,4641.0,23636.0,DebtCon,Other,,0.0,0.0,63.535254747,1.0,19.0,40.442378233
19900,74193.0,94078.0,HomeImp,ProfExe,7.0,0.0,0.0,81.414351704,0.0,15.0,32.033550455
20000,59936.0,12737.0,DebtCon,Other,5.0,,,63.395400361,0.0,17.0,40.446579317
20000,9647.0,31920.0,DebtCon,Other,0.0,1.0,0.0,24.686231454,1.0,3.0,28.94036033
20000,68958.0,99875.0,DebtCon,ProfExe,11.0,1.0,1.0,117.66666667,0.0,23.0,
20000,145500.0,194000.0,HomeImp,Self,4.5,0.0,0.0,67.9,5.0,5.0,
20000,59964.0,100000.0,DebtCon,Office,8.0,,1.0,106.83333333,2.0,18.0,
20000,32000.0,56373.0,DebtCon,Other,1.0,0.0,0.0,113.56666667,1.0,17.0,
20000,,64928.84,HomeImp,Office,8.0,0.0,0.0,122.66666667,2.0,5.0,
20000,145000.0,117500.0,Unknown,ProfExe,5.0,0.0,0.0,96.4,3.0,34.0,
20000,83205.0,132000.0,DebtCon,Other,11.0,0.0,0.0,97.4,3.0,15.0,
20000,117820.0,154000.0,DebtCon,Mgr,3.0,0.0,0.0,70.998127341,0.0,29.0,
20000,78500.0,109725.0,DebtCon,ProfExe,9.8,,1.0,117.66666667,2.0,30.0,
20000,104000.0,139900.0,DebtCon,Other,15.0,1.0,1.0,95.366666667,4.0,49.0,
20000,143000.0,185625.0,DebtCon,Office,1.5,2.0,3.0,73.033333333,2.0,11.0,
20000,86019.0,94350.0,DebtCon,Other,3.7,0.0,1.0,119.7,0.0,16.0,
20000,77900.0,105400.0,DebtCon,Mgr,4.0,0.0,0.0,110.6,0.0,17.0,
20000,9722.0,173518.0,HomeImp,Mgr,21.0,0.0,0.0,89.211954836,2.0,20.0,31.120877405
20000,,26507.0,DebtCon,ProfExe,7.0,0.0,0.0,92.426673817,1.0,19.0,20.683740382
20100,,22971.0,DebtCon,ProfExe,5.0,0.0,0.0,102.72665449,1.0,18.0,18.507802639
20100,16755.0,29412.0,HomeImp,Other,3.0,1.0,0.0,62.050110801,2.0,21.0,58.132182899
20100,36486.0,46883.0,HomeImp,Self,3.0,0.0,,117.78337902,,10.0,24.851456756
20100,59726.0,79982.0,DebtCon,Mgr,8.0,1.0,0.0,74.210758656,2.0,28.0,36.846921785
20100,57192.0,82870.0,DebtCon,Other,5.0,,,91.701436768,0.0,7.0,36.635230799
20200,9297.0,26699.0,DebtCon,Other,,0.0,0.0,55.705497287,2.0,18.0,41.718958392
20200,88020.0,139200.0,DebtCon,Other,10.0,0.0,0.0,99.04640244,3.0,15.0,39.916957294
20200,,72469.0,HomeImp,Office,8.0,0.0,0.0,120.30325703,2.0,5.0,20.505771156
20200,35819.0,49843.0,HomeImp,Self,4.0,0.0,,121.10222953,,11.0,27.037512902
20200,45088.0,65211.0,DebtCon,Office,10.0,0.0,2.0,118.56966954,1.0,22.0,43.454512149
20200,,68031.0,HomeImp,Office,6.0,0.0,0.0,120.59346503,1.0,4.0,18.320487992
20200,34676.0,62987.0,DebtCon,Other,1.0,0.0,0.0,112.79908664,0.0,17.0,22.093045945
20200,82181.0,119535.0,DebtCon,Office,41.0,0.0,0.0,105.21929675,3.0,28.0,52.734860612
20300,13838.0,30813.0,DebtCon,Other,0.0,0.0,0.0,39.645887291,1.0,3.0,29.98518301
20400,38267.0,68684.0,DebtCon,Office,12.0,0.0,1.0,121.45336289,0.0,22.0,42.206433219
20400,76305.0,103430.0,HomeImp,ProfExe,8.0,0.0,0.0,68.441583027,0.0,16.0,31.515593407
20500,93761.0,94895.0,DebtCon,ProfExe,1.0,1.0,0.0,118.27605096,0.0,20.0,33.70161545
20500,64123.0,103728.0,DebtCon,Office,8.0,,1.0,112.58226686,1.0,17.0,35.846272817
20500,37437.0,65004.0,DebtCon,Other,1.0,0.0,0.0,120.42671611,0.0,17.0,22.52545512
20500,86236.0,138729.0,DebtCon,Other,11.0,0.0,0.0,97.862172571,3.0,14.0,38.699441104
20500,41899.0,65418.0,DebtCon,Office,12.0,0.0,2.0,113.48245982,1.0,22.0,43.206598833
20500,52031.0,64975.0,Unknown,Other,2.5,1.0,3.0,105.53333333,2.0,33.0,
20500,87892.0,136867.0,DebtCon,Other,10.0,0.0,0.0,96.929644692,3.0,15.0,40.162919392
20500,80441.0,100505.0,DebtCon,Mgr,7.0,0.0,0.0,87.44666334,7.0,23.0,38.495065962
20500,106839.0,144460.0,DebtCon,Other,13.0,1.0,1.0,107.67138171,4.0,49.0,39.687089435
20500,85884.0,103546.0,DebtCon,Other,5.0,9.0,0.0,39.985829576,5.0,16.0,34.068268927
20600,67086.0,108006.0,DebtCon,Office,6.0,,1.0,116.32865754,2.0,18.0,36.966325226
20600,,24894.0,DebtCon,ProfExe,3.0,0.0,0.0,90.914931758,0.0,18.0,22.033579932
20600,44826.0,66226.0,DebtCon,Office,13.0,0.0,1.0,120.43326243,0.0,22.0,40.911949864
20600,35530.0,105838.0,HomeImp,Other,7.0,0.0,0.0,106.162918,0.0,15.0,32.093866518
20600,91183.0,138268.0,DebtCon,Other,12.0,0.0,0.0,113.16663582,3.0,15.0,41.207855737
20600,52946.0,83558.0,DebtCon,Other,0.0,0.0,0.0,65.882879392,0.0,10.0,65.143593455
20600,,28635.0,DebtCon,ProfExe,5.0,0.0,0.0,102.98686317,0.0,18.0,19.447185151
20600,147855.0,125839.0,Unknown,ProfExe,4.0,1.0,0.0,97.109583625,3.0,34.0,29.697506653
20700,80124.0,99938.0,DebtCon,Mgr,7.0,0.0,0.0,69.324719576,7.0,24.0,38.679633572
20700,,64980.0,HomeImp,Office,6.0,0.0,0.0,112.63586026,1.0,5.0,17.693144182
20700,61710.0,86749.0,DebtCon,Unknown,2.0,0.0,0.0,114.01183854,0.0,16.0,40.762148778
20800,70758.0,,DebtCon,Other,0.0,4.0,2.0,107.53333333,3.0,19.0,
20800,155315.0,192038.0,DebtCon,ProfExe,11.0,,,114.48219764,0.0,23.0,29.891571941
20800,77885.0,98188.0,DebtCon,Mgr,4.0,0.0,0.0,50.293547164,7.0,23.0,38.120404705
20800,150507.0,126763.0,Unknown,ProfExe,4.0,0.0,0.0,102.42238785,2.0,33.0,31.990310996
20800,,26732.0,DebtCon,ProfExe,6.0,0.0,0.0,103.03112953,1.0,19.0,21.304272086
20800,63764.0,97090.0,DebtCon,Office,1.0,0.0,0.0,63.248876919,0.0,23.0,34.599668975
20800,56597.0,79582.0,DebtCon,Mgr,9.0,1.0,0.0,67.691938554,3.0,27.0,36.06123372
20900,71972.0,101745.0,DebtCon,Mgr,6.0,0.0,0.0,67.324562017,6.0,23.0,38.513256182
20900,16174.0,34886.0,DebtCon,Other,1.0,0.0,0.0,52.303656254,1.0,4.0,29.752732197
20900,39244.0,55582.0,HomeImp,Self,5.0,1.0,,120.2198845,,10.0,26.225758833
20900,63038.0,86870.0,DebtCon,Unknown,3.0,0.0,0.0,113.69883344,0.0,16.0,38.732521813
20900,55000.0,79900.0,HomeImp,Other,2.5,0.0,0.0,45.631135531,1.0,14.0,
20900,60553.0,91364.0,DebtCon,Office,1.0,0.0,0.0,75.563803334,0.0,22.0,37.411200653
20900,66575.0,79416.0,DebtCon,ProfExe,13.0,2.0,1.0,107.26951261,7.0,28.0,28.382337015
20900,152994.0,117934.0,Unknown,ProfExe,4.0,0.0,0.0,98.50936023,3.0,34.0,32.313187157
20900,58299.0,78684.0,DebtCon,Unknown,3.0,0.0,0.0,98.66282045,0.0,16.0,38.972003875
21000,53572.0,80048.0,DebtCon,Mgr,9.0,2.0,0.0,69.906569837,2.0,27.0,34.931086497
21000,113954.0,136249.0,DebtCon,Office,2.0,0.0,0.0,97.544252184,13.0,14.0,33.620883435
21000,48735.0,71694.0,DebtCon,Other,8.0,0.0,0.0,48.498970842,3.0,10.0,32.921400637
21000,86545.0,118000.0,HomeImp,Mgr,9.9,0.0,0.0,121.76666667,2.0,24.0,
21000,64100.0,85100.0,DebtCon,Other,3.5,0.0,0.0,97.633333333,2.0,30.0,
21000,42000.0,67000.0,DebtCon,Other,7.0,0.0,0.0,66.633333333,2.0,19.0,
21000,69231.0,95000.0,DebtCon,ProfExe,8.0,0.0,7.0,116.7,1.0,22.0,
21000,96000.0,125000.0,DebtCon,Sales,0.3,1.0,,116.9,1.0,19.0,
21000,42000.0,67000.0,DebtCon,Office,7.0,0.0,0.0,65.966666667,2.0,18.0,
21000,52411.0,90031.0,Unknown,ProfExe,5.0,2.0,1.0,90.425474601,3.0,24.0,41.966249467
21000,65205.0,86313.0,DebtCon,Unknown,4.0,0.0,0.0,99.369470346,0.0,15.0,40.143170748
21100,55863.0,81406.0,DebtCon,Mgr,10.0,1.0,0.0,74.576426981,2.0,27.0,36.760275709
21100,72000.0,98000.0,DebtCon,Office,6.0,0.0,2.0,79.166666667,4.0,29.0,
21100,,26450.0,DebtCon,ProfExe,6.0,1.0,0.0,112.57824309,0.0,19.0,19.842902485
21200,85092.0,139345.0,DebtCon,Other,9.0,0.0,1.0,87.64505947,3.0,14.0,42.13884767
21200,69212.0,106273.0,DebtCon,ProfExe,12.0,0.0,1.0,97.2311228,0.0,22.0,18.11489583
21200,70000.0,101250.0,DebtCon,Other,1.0,1.0,0.0,43.6,7.0,49.0,
21200,48273.0,71102.0,DebtCon,Other,7.0,0.0,0.0,73.303097452,2.0,19.0,34.659259929
21200,91759.0,95165.0,DebtCon,ProfExe,2.0,0.0,0.0,106.8357327,0.0,19.0,34.216689169
21300,72450.0,88622.0,DebtCon,Other,3.0,0.0,0.0,117.21012608,1.0,29.0,32.66110554
21300,68544.0,89908.0,DebtCon,Other,3.0,0.0,0.0,101.77402013,2.0,30.0,32.825450581
21300,55140.0,81692.0,DebtCon,Other,12.0,0.0,0.0,109.90068569,1.0,10.0,4.384983222
21300,66573.0,100519.0,DebtCon,Office,7.0,,0.0,98.89218205,1.0,18.0,34.964141026
21400,92241.0,133791.0,DebtCon,Other,11.0,0.0,0.0,81.446380314,3.0,15.0,41.395461831
21400,7259.0,24770.0,DebtCon,Other,,0.0,0.0,62.26356587,2.0,18.0,41.576700518
21400,41671.0,103427.0,HomeImp,Other,6.0,0.0,0.0,122.15334415,0.0,15.0,31.614679534
21400,70112.0,94849.0,DebtCon,Other,4.0,0.0,0.0,109.78032096,1.0,29.0,35.630504854
21500,84048.0,115705.0,DebtCon,ProfExe,10.0,,1.0,122.28979153,1.0,30.0,49.379729141
21500,9579.0,30807.0,DebtCon,Other,,0.0,0.0,58.117463621,2.0,19.0,42.49201034
21500,153783.0,191069.0,DebtCon,ProfExe,10.0,,,105.35993104,0.0,23.0,31.792387827
21600,36777.0,68300.0,DebtCon,Office,11.0,0.0,2.0,121.49424873,0.0,22.0,41.138299388
21600,,65935.0,HomeImp,Office,8.0,0.0,0.0,111.06809784,1.0,5.0,19.429084265
21600,43449.0,68744.0,DebtCon,Office,11.0,0.0,1.0,121.95099104,1.0,22.0,40.916477381
21700,58363.0,78411.0,DebtCon,Unknown,5.0,0.0,0.0,104.17477035,0.0,16.0,38.188435476
21700,56822.0,78399.0,DebtCon,Mgr,10.0,1.0,0.0,70.691072722,3.0,28.0,36.610540064
21700,60792.0,14580.0,DebtCon,Other,5.0,,,62.856356954,1.0,17.0,40.315819301
21700,79240.0,96784.0,DebtCon,Mgr,5.0,0.0,0.0,64.508423594,6.0,24.0,38.078963128
21700,88313.0,139567.0,DebtCon,Other,11.0,0.0,0.0,89.839558205,3.0,14.0,39.09887429
21700,72180.0,93427.0,DebtCon,Other,2.0,0.0,0.0,115.52948936,1.0,29.0,33.45667038
21800,32335.0,49621.0,HomeImp,Self,3.0,1.0,,115.13020763,,10.0,26.926021471
21800,48139.0,80114.0,DebtCon,Other,13.0,0.0,0.0,111.99863079,1.0,9.0,4.1427039717
21800,80092.0,98561.0,DebtCon,Mgr,5.0,0.0,0.0,73.317930125,7.0,24.0,37.138283972
21800,,25566.0,DebtCon,ProfExe,8.0,0.0,0.0,114.54175113,1.0,19.0,21.825631046
21800,76324.0,102287.0,DebtCon,Office,6.0,0.0,1.0,61.641325377,4.0,29.0,41.03238603
21900,147638.0,193065.0,DebtCon,ProfExe,13.0,,,100.77592598,1.0,23.0,29.531444395
21900,63967.0,102113.0,DebtCon,Office,10.0,,0.0,107.44989467,2.0,19.0,36.183734398
21900,66859.0,104878.0,DebtCon,Office,7.0,,1.0,116.5339256,1.0,18.0,38.884826945
21900,10421.0,24808.0,DebtCon,Other,,0.0,0.0,61.286698451,2.0,19.0,40.016621624
21900,148955.0,118862.0,Unknown,ProfExe,6.0,0.0,0.0,93.92588206,3.0,34.0,30.322114625
22000,48041.0,88433.0,DebtCon,Other,12.0,0.0,0.0,96.336434623,0.0,10.0,5.2266736193
22000,,72304.0,HomeImp,Office,9.0,0.0,0.0,120.53201836,2.0,4.0,20.176213451
22000,82000.0,12500.0,DebtCon,ProfExe,3.0,0.0,0.0,117.76666667,6.0,23.0,
22000,88898.0,121357.0,HomeImp,Mgr,12.0,0.0,0.0,115.8322132,2.0,24.0,31.108960859
22000,70139.0,95042.0,DebtCon,Other,2.0,0.0,0.0,97.908582906,2.0,29.0,32.524528239
22100,92724.0,126348.0,HomeImp,Mgr,11.0,0.0,0.0,122.26578117,1.0,24.0,30.843505268
22100,60396.0,101741.0,DebtCon,Office,8.0,,0.0,97.023226329,1.0,17.0,35.681521324
22100,57018.0,80673.0,DebtCon,Other,12.0,0.0,0.0,108.74925607,1.0,10.0,7.3901430597
22100,24000.0,49000.0,DebtCon,Other,14.4,0.0,0.0,109.56666667,2.0,25.0,
22100,86148.0,141472.0,DebtCon,Other,11.0,0.0,0.0,89.161466087,2.0,14.0,40.677297707
22100,45993.0,67208.0,DebtCon,Other,8.0,0.0,1.0,60.457004767,2.0,18.0,34.780920331
22200,9709.0,33926.0,DebtCon,Other,0.0,0.0,0.0,28.523782719,1.0,3.0,29.599780197
22300,65022.0,104766.0,DebtCon,Office,8.0,,0.0,117.16181532,2.0,18.0,38.348663005
22300,69002.0,105292.0,DebtCon,Office,8.0,,0.0,96.342139921,2.0,17.0,35.755106732
22300,75600.0,102000.0,DebtCon,Mgr,5.0,0.0,1.0,64.933333333,2.0,28.0,
22300,,22399.0,DebtCon,ProfExe,5.0,0.0,0.0,96.642686986,1.0,18.0,22.196624712
22400,72866.0,95734.0,DebtCon,Mgr,5.0,0.0,0.0,75.955735269,7.0,23.0,37.50722389
22400,89985.0,121601.0,HomeImp,Mgr,11.0,0.0,0.0,111.98242007,2.0,24.0,30.991174103
22400,51470.0,68139.0,DebtCon,Mgr,9.0,0.0,0.0,31.16869601,2.0,8.0,37.952179906
22400,15765.0,40456.0,HomeImp,Other,0.0,1.0,3.0,117.66666667,0.0,12.0,
22400,32665.0,56639.0,DebtCon,Other,13.0,0.0,0.0,101.75835507,1.0,25.0,31.470031281
22400,18371.0,38311.0,DebtCon,Other,1.0,0.0,0.0,37.235000479,2.0,3.0,29.476003401
22500,,42800.0,DebtCon,Other,,,,89.3,,13.0,
22500,48405.0,86989.0,DebtCon,Other,14.0,0.0,0.0,94.928088498,1.0,9.0,4.029951372
22500,96170.0,118502.0,HomeImp,Mgr,10.0,0.0,0.0,118.15195,1.0,24.0,33.200548022
22500,73567.0,88157.0,DebtCon,Other,2.0,0.0,0.0,111.4005357,1.0,30.0,33.519228144
22500,,24811.0,DebtCon,ProfExe,7.0,0.0,0.0,97.536619949,1.0,19.0,19.472272471
22600,96485.0,120470.0,HomeImp,Mgr,9.0,0.0,0.0,112.84033563,2.0,24.0,31.865916827
22600,72522.0,91587.0,DebtCon,Other,2.0,0.0,0.0,99.000467962,2.0,30.0,35.262113587
22600,,45744.0,DebtCon,Other,,,,84.231761118,,12.0,28.453876923
22700,73280.0,92961.0,DebtCon,ProfExe,8.0,0.0,1.0,109.57029237,3.0,26.0,34.614422556
22700,46929.0,71169.0,DebtCon,Other,6.0,0.0,0.0,57.880815934,2.0,19.0,35.552088146
22700,155284.0,197634.0,DebtCon,ProfExe,15.0,,,103.7859943,0.0,24.0,29.540322043
22800,96495.0,122362.0,HomeImp,Mgr,8.0,0.0,0.0,120.9792917,2.0,24.0,29.809835155
22900,64803.0,92258.0,DebtCon,Other,3.0,1.0,0.0,84.925881368,2.0,29.0,33.68409323
22900,41279.0,59993.0,DebtCon,Other,0.0,0.0,0.0,111.23759721,0.0,17.0,20.929729402
22900,67312.0,95000.0,HomeImp,Mgr,3.9,0.0,2.0,122.76666667,0.0,32.0,
22900,65017.0,88066.0,DebtCon,Other,3.0,0.0,0.0,93.552927533,1.0,29.0,32.011079376
22900,28217.0,52804.0,DebtCon,Other,14.0,0.0,0.0,109.36568457,1.0,25.0,30.587728164
22900,50876.0,74270.0,DebtCon,Other,5.0,0.0,0.0,72.004509982,1.0,19.0,34.957029896
23000,58577.0,69327.0,Unknown,Other,4.0,0.0,2.0,110.4144797,2.0,33.0,133.52827043
23000,,46846.0,DebtCon,Other,,,,77.553203053,,13.0,25.614294668
23000,42600.0,69500.0,DebtCon,Other,10.0,0.0,0.0,119.7,1.0,20.0,
23000,56000.0,92000.0,DebtCon,Other,8.0,1.0,4.0,69.133333333,2.0,27.0,
23000,47000.0,78000.0,DebtCon,Other,17.8,2.0,1.0,100.46666667,0.0,28.0,
23000,,49906.0,DebtCon,Other,,,,96.756969054,,13.0,27.441242408
23300,65310.0,89959.0,DebtCon,Other,2.0,0.0,0.0,89.794149202,1.0,30.0,33.986098814
23300,36000.0,,DebtCon,Other,19.0,4.0,0.0,113.56666667,2.0,20.0,
23300,71734.0,100072.0,DebtCon,ProfExe,6.0,0.0,7.0,122.79944314,0.0,21.0,34.530438587
23300,103783.0,132612.0,DebtCon,Sales,1.0,0.0,,120.34796658,0.0,19.0,203.31214869
23400,72262.0,94646.0,DebtCon,Other,2.0,0.0,0.0,105.99926564,1.0,29.0,31.8406351
23500,95289.0,122273.0,HomeImp,Mgr,9.0,0.0,0.0,118.61613434,1.0,23.0,30.447274539
