LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,target
28200,90485.0,123674.0,DebtCon,Other,1.0,0.0,1.0,189.73474189,2.0,25.0,41.676985544,0
26600,128238.0,165316.0,DebtCon,Mgr,1.0,0.0,0.0,236.06597186,2.0,23.0,36.939319169,0
19700,105135.0,147353.0,DebtCon,Office,11.0,0.0,2.0,225.69612759,0.0,24.0,43.009650533,0
22600,78975.0,103374.0,DebtCon,Mgr,11.0,0.0,0.0,259.31975498,1.0,14.0,27.744055511,1
2900,78600.0,113000.0,DebtCon,ProfExe,6.0,1.0,0.0,165.33333333,2.0,26.0,,1
37200,35515.0,76591.0,DebtCon,ProfExe,6.0,0.0,0.0,203.70805458,1.0,17.0,22.432132089,0
15000,49200.0,72900.0,DebtCon,Other,10.0,0.0,0.0,174.03329961,1.0,16.0,,1
34800,121399.0,164000.0,DebtCon,Office,11.0,0.0,1.0,208.0,2.0,34.0,,1
26400,44333.0,68945.0,DebtCon,Office,18.0,0.0,0.0,173.49539211,2.0,21.0,32.349412052,0
15300,83039.0,99630.0,DebtCon,ProfExe,8.0,1.0,2.0,354.46029943,,42.0,38.265951013,0
33400,37262.0,76717.0,DebtCon,Other,9.0,,,131.04498598,,24.0,32.021051449,0
10000,63218.0,76500.0,DebtCon,Office,5.0,2.0,3.0,183.66666667,3.0,30.0,,0
34100,241545.0,42189.0,DebtCon,Mgr,1.0,0.0,2.0,196.55422123,3.0,50.0,42.042706176,0
23700,138632.0,186585.0,DebtCon,ProfExe,20.0,0.0,0.0,225.89772555,0.0,24.0,42.766829612,0
8600,21000.0,79000.0,HomeImp,ProfExe,21.0,0.0,0.0,239.43333333,0.0,11.0,,0
21600,77139.0,185494.0,Unknown,Other,11.0,0.0,0.0,358.42842429,0.0,17.0,33.167431222,0
6100,,35250.0,HomeImp,Other,,,,303.0,,12.0,,0
15000,61265.0,,DebtCon,Office,22.0,0.0,0.0,186.66666667,1.0,21.0,,1
37600,33388.0,71282.0,DebtCon,ProfExe,4.0,0.0,0.0,202.1125682,2.0,18.0,25.196524185,0
25000,89000.0,122000.0,DebtCon,ProfExe,0.0,1.0,0.0,193.8,3.0,38.0,,0
26200,149599.0,181869.0,DebtCon,Other,1.0,0.0,0.0,204.02898979,0.0,35.0,39.800879561,0
33800,15648.0,43726.0,DebtCon,Other,29.0,0.0,0.0,198.45117369,0.0,14.0,42.511975049,0
32500,193409.0,297294.0,DebtCon,Other,30.0,0.0,0.0,150.79985354,0.0,22.0,40.59278045,0
12800,56516.0,78392.0,HomeImp,Other,0.0,0.0,1.0,195.72332191,0.0,13.0,27.337441385,0
13600,18232.0,75898.0,DebtCon,ProfExe,19.0,0.0,2.0,399.35570145,0.0,12.0,21.260894854,0
11000,21780.0,85505.0,HomeImp,ProfExe,19.0,0.0,0.0,240.68258102,0.0,10.0,24.404335112,0
11200,44966.0,55114.0,DebtCon,Office,1.0,0.0,0.0,173.96189741,1.0,21.0,37.456622102,0
15200,137128.0,184660.0,DebtCon,Mgr,11.0,0.0,0.0,254.35602009,0.0,21.0,28.815035637,0
11300,77926.0,89216.0,DebtCon,Mgr,6.0,0.0,0.0,146.81015408,2.0,26.0,39.466964223,0
27000,45482.0,77000.0,DebtCon,Office,0.8,0.0,0.0,164.3,3.0,19.0,,0
15000,40000.0,58000.0,Unknown,ProfExe,4.0,7.0,0.0,268.83333333,3.0,26.0,,1
38000,58200.0,108000.0,DebtCon,Mgr,16.0,0.0,1.0,195.83333333,0.0,22.0,,0
15000,81483.0,134347.0,DebtCon,ProfExe,14.0,0.0,0.0,305.91507573,0.0,18.0,29.653563484,0
16800,94851.0,119053.0,DebtCon,Office,2.0,0.0,1.0,270.9986111,1.0,34.0,27.009239289,0
14300,33261.0,41835.0,DebtCon,Other,9.0,,0.0,155.14316084,6.0,28.0,40.50295999,0
30000,12223.0,35875.06,DebtCon,Other,28.5,0.0,0.0,199.83333333,0.0,15.0,,0
13000,67395.0,94355.0,DebtCon,Office,8.0,0.0,0.0,214.48449255,3.0,28.0,40.970466815,0
15100,44700.0,76456.0,DebtCon,Mgr,5.0,0.0,0.0,134.5043482,0.0,9.0,29.383996531,0
13300,85532.0,115800.0,HomeImp,ProfExe,11.0,0.0,1.0,175.1914887,0.0,27.0,34.231393529,0
13800,73688.0,94071.0,DebtCon,Office,9.0,0.0,0.0,221.22314273,2.0,28.0,41.482142965,0
89200,54045.0,92924.0,DebtCon,Other,15.0,0.0,0.0,212.27969667,0.0,15.0,35.55659049,0
32800,35458.0,78116.0,DebtCon,Other,9.0,,,126.51770522,,23.0,33.688056559,0
14600,15411.0,50493.0,HomeImp,Office,24.0,0.0,0.0,259.74689056,0.0,19.0,30.568713386,0
34100,138523.0,196555.0,DebtCon,ProfExe,21.0,0.0,0.0,185.00543467,1.0,22.0,38.896039504,0
69000,197587.0,295551.0,DebtCon,Self,10.0,0.0,0.0,211.77639117,3.0,24.0,30.356856518,0
32300,167000.0,221100.0,DebtCon,Mgr,4.0,0.0,0.0,185.7,3.0,21.0,,1
20600,74828.0,106493.0,HomeImp,Other,5.0,1.0,0.0,204.07440932,1.0,12.0,30.222959942,0
21700,59947.0,94103.0,DebtCon,Office,0.0,0.0,0.0,154.55254739,1.0,21.0,34.771708596,0
15300,54412.0,95123.0,DebtCon,ProfExe,6.0,0.0,0.0,134.24264794,2.0,22.0,35.085720684,0
16500,23169.0,41677.0,DebtCon,ProfExe,20.0,0.0,0.0,208.07694321,2.0,15.0,34.430575154,0
22300,72814.0,186463.0,Unknown,Other,10.0,0.0,0.0,367.24735835,1.0,16.0,30.333587908,0
15800,9407.0,60165.0,DebtCon,Sales,1.0,0.0,0.0,310.65842115,0.0,5.0,40.051306199,0
10200,70882.0,98154.0,DebtCon,Other,16.0,,,153.11813626,3.0,15.0,25.119955899,0
17300,20798.0,37980.0,Unknown,Office,2.0,0.0,0.0,219.30936478,0.0,16.0,37.763211014,0
19400,109812.0,172705.0,DebtCon,Office,5.0,0.0,0.0,204.10541489,3.0,23.0,43.338407206,0
16800,56979.0,90008.0,HomeImp,ProfExe,10.0,0.0,2.0,178.92995639,1.0,12.0,27.816420302,0
18800,67666.0,167619.0,HomeImp,ProfExe,14.0,0.0,0.0,135.95180823,1.0,11.0,47.590528653,1
33700,12512.0,42634.0,DebtCon,Other,28.0,0.0,0.0,184.13495401,0.0,15.0,42.482374223,0
11500,63136.0,81099.0,DebtCon,Other,3.0,,,149.06474483,,35.0,28.975940118,0
40400,83786.0,131000.0,DebtCon,Office,34.0,,13.0,210.6,3.0,36.0,,1
22000,61042.0,96622.0,HomeImp,ProfExe,17.0,0.0,0.0,638.27536109,1.0,23.0,21.457349807,0
4000,64240.0,63990.0,HomeImp,Sales,5.0,2.0,0.0,160.3,1.0,23.0,,0
21400,75563.0,96159.0,DebtCon,Other,,1.0,0.0,248.64649535,2.0,13.0,42.176585064,0
8500,48961.0,73550.0,HomeImp,Other,11.0,6.0,1.0,145.1,4.0,11.0,,1
15200,41049.0,50892.0,DebtCon,ProfExe,1.0,0.0,0.0,276.16735776,1.0,34.0,38.379833716,0
20000,61843.0,95595.0,HomeImp,Office,14.0,0.0,0.0,135.96666667,0.0,14.0,,0
33700,132617.0,172152.0,DebtCon,Mgr,15.0,0.0,0.0,178.41118328,1.0,28.0,42.457644852,0
16700,59207.0,83146.0,DebtCon,Other,2.0,0.0,0.0,309.49638798,3.0,15.0,43.48806641,0
5000,78893.0,82600.0,HomeImp,Mgr,16.0,0.0,0.0,133.9,1.0,34.0,,1
15000,79000.0,108000.0,HomeImp,Other,0.4,0.0,0.0,385.5,3.0,31.0,,1
13300,67483.0,85454.0,DebtCon,ProfExe,16.0,0.0,2.0,335.98931518,1.0,14.0,30.37586285,1
16000,62200.0,89200.0,DebtCon,Other,1.9,0.0,0.0,176.53333333,1.0,31.0,,0
22200,102345.0,148299.0,HomeImp,ProfExe,11.0,0.0,0.0,169.08897399,0.0,22.0,34.472879729,0
15800,51281.0,144202.0,DebtCon,Other,1.0,0.0,0.0,285.9978979,4.0,43.0,41.538051097,0
17200,51352.0,64386.0,DebtCon,Mgr,27.0,0.0,0.0,295.9554144,1.0,17.0,36.787305949,0
8100,26886.0,36527.0,HomeImp,ProfExe,12.0,0.0,0.0,188.41982641,0.0,13.0,24.865567185,0
9100,59430.0,76897.0,HomeImp,Other,5.0,0.0,1.0,246.09510911,1.0,16.0,37.470923376,0
29000,32109.0,49912.0,DebtCon,Other,34.0,0.0,0.0,278.56500343,1.0,23.0,39.796560762,0
17700,47064.0,71698.0,DebtCon,ProfExe,3.0,0.0,0.0,244.51806442,3.0,32.0,30.403203826,0
25000,132000.0,165000.0,DebtCon,ProfExe,10.0,0.0,0.0,196.83333333,1.0,29.0,,1
7600,,40341.0,HomeImp,Other,3.0,0.0,0.0,265.02047536,1.0,25.0,43.300105312,0
30300,54352.0,79302.0,DebtCon,Office,0.0,0.0,0.0,152.20277687,3.0,19.0,41.62936282,0
18600,80970.0,101244.0,DebtCon,ProfExe,0.0,0.0,0.0,272.88259897,2.0,20.0,39.808993217,0
15000,80988.0,97404.0,DebtCon,ProfExe,10.0,3.0,0.0,188.50167197,1.0,30.0,26.5682704,0
31900,34498.0,82962.0,DebtCon,Other,,,,285.2974893,0.0,16.0,41.155241247,0
15000,84000.0,110975.0,DebtCon,Other,20.0,0.0,0.0,282.16666667,1.0,17.0,,0
10000,75976.0,91000.0,DebtCon,Other,10.5,0.0,0.0,171.46666667,5.0,22.0,,0
29900,230499.0,294326.0,DebtCon,ProfExe,15.0,0.0,1.0,250.49100715,2.0,26.0,27.920661771,0
13900,65437.0,94518.0,DebtCon,ProfExe,10.0,0.0,0.0,182.40075506,0.0,19.0,21.296075321,0
13300,49491.0,69028.0,DebtCon,ProfExe,16.0,0.0,0.0,195.87763265,0.0,15.0,24.877508414,0
50000,174900.0,250000.0,DebtCon,ProfExe,5.5,0.0,0.0,235.43333333,2.0,33.0,,0
12000,74427.0,96270.0,DebtCon,Other,18.0,0.0,1.0,169.73333333,2.0,40.0,,1
21400,104657.0,147364.0,DebtCon,Other,7.0,2.0,0.0,149.25448005,2.0,20.0,46.305072149,1
21600,108923.0,142716.0,HomeImp,ProfExe,9.0,0.0,0.0,162.44691401,0.0,23.0,33.41977874,0
26700,23361.0,55483.0,DebtCon,Other,36.0,0.0,0.0,280.80760568,1.0,23.0,39.891654292,0
24500,123319.0,159934.0,DebtCon,Mgr,2.0,0.0,0.0,300.62518954,0.0,25.0,37.786175201,0
15000,135442.0,175900.0,DebtCon,Mgr,11.0,0.0,0.0,247.56666667,0.0,21.0,,0
15600,51990.0,141518.0,DebtCon,Other,1.0,0.0,0.0,272.5030662,3.0,43.0,39.301823191,0
5500,43486.0,81600.0,DebtCon,Unknown,4.0,0.0,0.0,216.13333333,4.0,30.0,,0
15000,122486.0,159000.0,DebtCon,Office,5.0,0.0,0.0,137.0,1.0,21.0,,0
19400,53000.0,82800.0,DebtCon,Other,18.0,0.0,0.0,206.96666667,1.0,22.0,,0
15300,109767.0,117552.0,DebtCon,ProfExe,0.0,0.0,0.0,125.9425923,0.0,30.0,37.68939304,0
23500,18989.0,51607.0,DebtCon,Other,26.0,0.0,1.0,206.76549496,0.0,24.0,27.551408817,0
23700,76000.0,106000.0,DebtCon,Sales,2.6,1.0,0.0,138.96666667,2.0,38.0,,1
17000,70039.0,100993.0,HomeImp,ProfExe,7.0,0.0,0.0,261.91131698,1.0,11.0,36.56433032,0
30000,48000.0,97000.0,DebtCon,Office,3.0,0.0,0.0,173.5,2.0,25.0,,0
26500,,122693.0,DebtCon,Mgr,9.0,0.0,0.0,153.94242808,0.0,27.0,32.200811209,0
21700,69000.0,98000.0,DebtCon,Mgr,2.0,,,232.06666667,5.0,24.0,,0
18400,48970.0,69559.0,DebtCon,ProfExe,20.0,0.0,0.0,178.01583301,0.0,23.0,39.707988067,0
23200,184526.0,237546.0,DebtCon,ProfExe,2.0,0.0,0.0,291.6334148,0.0,26.0,39.483913745,0
5400,65814.0,85848.0,HomeImp,Other,4.0,0.0,0.0,122.9402886,0.0,15.0,44.092325682,0
41600,365528.0,469694.0,HomeImp,ProfExe,3.0,0.0,0.0,304.98288407,3.0,15.0,43.363624328,0
14800,50570.0,69422.0,DebtCon,Other,3.0,0.0,0.0,191.17794146,0.0,13.0,36.64708052,0
9700,,54385.0,HomeImp,Other,10.0,0.0,0.0,314.73283271,1.0,13.0,34.170403536,0
15600,83758.0,106992.0,HomeImp,ProfExe,3.0,0.0,0.0,127.66581767,1.0,24.0,39.014519389,0
28500,73188.0,111925.0,HomeImp,Other,5.0,,,123.61317437,11.0,21.0,44.520554753,0
10300,57676.0,71027.0,DebtCon,Unknown,19.0,0.0,0.0,157.51963708,1.0,11.0,33.992366066,0
15900,43830.0,59530.0,DebtCon,Other,4.6,1.0,0.0,148.13333333,1.0,27.0,,1
18000,50409.0,78404.0,DebtCon,ProfExe,9.0,0.0,0.0,191.28207894,0.0,42.0,39.483023972,0
8300,54039.0,89301.0,HomeImp,Other,18.0,0.0,0.0,173.19132242,0.0,28.0,26.266815752,0
17800,83080.0,108348.0,HomeImp,ProfExe,1.0,0.0,0.0,132.6098608,0.0,25.0,36.459087678,0
10000,80000.0,107900.0,HomeImp,ProfExe,12.0,0.0,2.0,176.53333333,0.0,28.0,,0
9400,56675.0,66976.0,HomeImp,Other,6.0,0.0,0.0,128.07164796,0.0,33.0,35.033371132,0
11700,95411.0,117927.0,DebtCon,ProfExe,14.0,0.0,0.0,177.92669579,1.0,17.0,34.490564131,0
5000,26037.0,35000.0,HomeImp,ProfExe,12.0,0.0,0.0,182.63333333,0.0,13.0,,0
12900,70167.0,90812.0,HomeImp,Office,25.0,0.0,0.0,177.0806266,2.0,13.0,40.225695665,0
24400,69873.0,101484.0,DebtCon,Other,15.0,0.0,6.0,225.7525542,0.0,29.0,,1
14700,106417.0,123580.0,HomeImp,ProfExe,9.0,0.0,0.0,166.49606529,3.0,31.0,29.316710061,0
24000,19500.0,38000.0,DebtCon,Other,,0.0,1.0,198.9,,17.0,,1
39100,68135.0,108723.0,DebtCon,Mgr,15.0,0.0,1.0,193.6861891,0.0,22.0,38.578992713,0
9600,42357.0,99756.0,HomeImp,Office,4.0,1.0,4.0,354.65022495,0.0,30.0,36.525172928,1
16800,39352.0,60943.0,HomeImp,Other,25.0,0.0,0.0,237.7636233,0.0,13.0,25.439888235,0
10200,78628.0,92090.0,DebtCon,Other,10.0,1.0,0.0,164.31789635,6.0,21.0,38.721321606,0
28100,75768.0,,DebtCon,Other,9.0,,0.0,133.12186695,3.0,33.0,46.751800109,1
22200,98624.0,140938.0,DebtCon,ProfExe,,0.0,0.0,207.28893316,0.0,20.0,29.218895419,0
9900,26427.0,87134.0,HomeImp,ProfExe,20.0,0.0,0.0,244.36524652,0.0,11.0,25.003965494,0
11000,85149.0,106820.0,HomeImp,Mgr,10.0,0.0,0.0,240.43333333,0.0,25.0,,0
12800,117391.0,210072.0,HomeImp,ProfExe,1.0,0.0,0.0,136.6209694,1.0,14.0,27.124889306,0
20000,56135.0,93234.0,HomeImp,ProfExe,18.0,0.0,0.0,630.03333333,1.0,24.0,,0
9200,71994.0,95525.0,DebtCon,Other,16.0,,,126.81643919,3.0,16.0,25.621930492,0
3800,51180.0,63459.0,HomeImp,Office,20.0,0.0,0.0,203.75153358,0.0,20.0,20.067042051,0
13800,,44092.0,HomeImp,Mgr,5.0,,,173.87586768,,10.0,20.682377402,0
17900,46342.0,68029.0,DebtCon,Mgr,26.0,1.0,0.0,279.00708055,1.0,17.0,36.07297543,0
13700,35825.0,66612.0,DebtCon,Office,22.0,0.0,0.0,231.9014789,2.0,29.0,26.702473442,0
14300,93989.0,117410.0,DebtCon,Office,10.0,0.0,0.0,220.89922098,0.0,12.0,39.877500773,0
12800,42801.0,51123.0,HomeImp,Other,23.0,0.0,1.0,127.83966204,0.0,22.0,39.389594605,0
9400,53756.0,76077.0,HomeImp,Office,12.0,2.0,0.0,244.11665292,2.0,29.0,33.374570631,0
18500,49367.0,71485.0,DebtCon,ProfExe,10.0,0.0,0.0,175.38704889,1.0,42.0,37.772221651,0
41100,94600.0,151000.0,DebtCon,Other,15.0,,1.0,220.13333333,4.0,31.0,,0
5500,40584.0,46645.0,HomeImp,Other,4.0,0.0,1.0,136.32063746,0.0,13.0,34.494708965,1
12500,,52026.0,HomeImp,Mgr,6.0,,,173.7172393,,8.0,21.621195099,0
7500,59000.0,72000.0,HomeImp,Office,5.0,0.0,3.0,295.86666667,0.0,19.0,,1
20500,183000.0,230000.0,DebtCon,ProfExe,2.0,0.0,0.0,288.86666667,1.0,27.0,,0
20200,137000.0,174685.0,DebtCon,ProfExe,6.0,,,183.66666667,5.0,43.0,,0
15600,76724.0,96942.0,DebtCon,Other,0.0,1.0,0.0,157.41095093,1.0,18.0,34.23989502,0
24300,41323.0,73309.0,DebtCon,Other,27.0,0.0,1.0,298.18590413,2.0,32.0,36.155277517,0
17000,62755.0,81180.0,DebtCon,ProfExe,19.0,2.0,0.0,134.93333333,2.0,28.0,,1
12100,97185.0,113004.0,DebtCon,Other,13.0,0.0,0.0,202.6225313,2.0,15.0,37.716646112,0
23700,62949.0,99295.0,HomeImp,Office,15.0,0.0,0.0,145.35528027,0.0,14.0,36.032760292,0
11700,63724.0,82252.0,DebtCon,Office,13.0,0.0,0.0,233.24887936,3.0,37.0,40.075275838,0
26200,49323.0,77160.0,DebtCon,Other,23.0,,1.0,286.18165514,0.0,29.0,39.676304649,0
9300,24000.0,37125.0,DebtCon,Office,3.5,1.0,1.0,148.03333333,2.0,19.0,,1
13500,47900.0,135500.0,DebtCon,Other,2.0,0.0,0.0,276.06666667,5.0,43.0,,0
26600,94954.0,131913.0,DebtCon,ProfExe,0.0,1.0,0.0,187.14082357,2.0,37.0,35.270113219,0
15500,158506.0,179499.0,DebtCon,ProfExe,8.0,,0.0,195.6860259,4.0,26.0,40.73934639,0
26300,78851.0,109090.0,DebtCon,Office,8.0,0.0,0.0,405.43042921,0.0,44.0,42.341626392,0
10200,65803.0,85155.0,HomeImp,Other,15.0,0.0,0.0,218.48175459,0.0,36.0,36.182192009,0
11000,21738.0,86586.0,HomeImp,ProfExe,20.0,0.0,0.0,241.06079106,0.0,10.0,25.21859995,0
38000,290000.0,364000.0,DebtCon,ProfExe,0.3,0.0,0.0,126.83333333,6.0,32.0,,1
9700,5801.0,58305.0,HomeImp,Other,8.0,2.0,1.0,352.96666667,1.0,22.0,,0
17100,123463.0,160487.0,DebtCon,Office,4.0,0.0,0.0,155.30076264,0.0,21.0,25.704127792,0
27000,45880.0,82425.0,DebtCon,Other,21.0,0.0,0.0,212.64422077,0.0,27.0,36.997793604,0
13400,100784.0,118708.0,Unknown,Office,15.0,0.0,0.0,268.10759246,0.0,16.0,36.158718102,0
20600,114947.0,173502.0,DebtCon,Office,4.0,0.0,0.0,219.33687955,4.0,24.0,40.543738916,0
15400,50121.0,67755.0,DebtCon,Other,3.0,0.0,0.0,168.74803195,0.0,14.0,37.560862761,0
16000,,46140.0,DebtCon,Other,,,,344.58012601,,16.0,31.640812778,0
15800,25344.0,79736.0,HomeImp,Other,,0.0,0.0,249.9837678,0.0,50.0,42.435562666,0
18100,32554.0,92419.0,DebtCon,ProfExe,8.0,0.0,0.0,164.90961318,1.0,20.0,29.016609979,0
15600,58728.0,92443.0,HomeImp,ProfExe,6.0,0.0,0.0,128.02959933,0.0,13.0,28.484858563,0
14900,85486.0,97795.0,HomeImp,Office,,0.0,0.0,173.01078502,1.0,26.0,41.583529165,0
8000,63152.0,,DebtCon,Other,9.0,1.0,1.0,132.9,1.0,26.0,,1
20000,43087.0,61438.0,DebtCon,Other,14.0,0.0,0.0,276.56241531,0.0,20.0,29.295178776,0
16900,63800.0,85000.0,DebtCon,Other,2.0,0.0,6.0,127.8,2.0,33.0,,1
25000,74800.0,105000.0,DebtCon,Mgr,10.0,0.0,5.0,163.3,2.0,46.0,,1
31100,136521.0,188264.0,DebtCon,ProfExe,1.0,1.0,0.0,227.65187783,2.0,19.0,38.518644882,0
3600,83700.0,111800.0,HomeImp,ProfExe,6.0,0.0,0.0,192.73333333,1.0,28.0,,0
13600,90519.0,110885.0,DebtCon,Other,12.0,0.0,0.0,201.83559082,3.0,16.0,39.666054406,0
13800,75142.0,95667.0,DebtCon,Mgr,19.0,0.0,0.0,230.45755435,10.0,24.0,33.383314175,0
9200,70715.0,85000.0,DebtCon,Office,26.0,0.0,0.0,143.06666667,2.0,23.0,,1
14900,65843.0,86628.0,HomeImp,Other,,0.0,0.0,288.58189104,0.0,20.0,28.275562841,0
12200,70722.0,81760.0,DebtCon,Other,0.0,0.0,0.0,219.78527278,3.0,26.0,30.277005376,0
12800,68729.0,90127.0,HomeImp,Office,23.0,0.0,0.0,163.98927891,1.0,14.0,39.424487787,0
13500,116123.0,145597.0,DebtCon,ProfExe,3.0,0.0,0.0,290.31077491,0.0,46.0,34.69906743,0
16800,81820.0,100366.0,DebtCon,ProfExe,6.0,0.0,1.0,335.3003273,,41.0,36.211626812,0
8800,,32221.0,DebtCon,Other,0.0,0.0,0.0,276.84193488,0.0,14.0,24.198678371,0
20100,72775.0,102308.0,DebtCon,Office,8.0,0.0,0.0,206.47884516,2.0,13.0,32.782971421,0
24000,88783.0,116967.0,DebtCon,Self,2.0,0.0,0.0,171.50625674,5.0,23.0,56.961838569,1
22400,71051.0,102374.0,HomeImp,Office,14.0,0.0,0.0,137.1896556,0.0,14.0,36.122068493,0
22400,91402.0,100845.0,DebtCon,ProfExe,2.0,1.0,0.0,132.21662181,0.0,20.0,35.682471229,0
2000,32700.0,46740.0,HomeImp,Other,3.0,0.0,2.0,216.93333333,1.0,12.0,,1
11800,118053.0,125325.0,DebtCon,Self,5.0,0.0,0.0,181.17206513,0.0,18.0,33.200397325,0
6400,53476.0,70157.0,DebtCon,ProfExe,7.0,0.0,3.0,164.31540986,1.0,30.0,21.137981572,0
9900,111000.0,134347.0,DebtCon,ProfExe,16.0,,1.0,180.63333333,1.0,33.0,,0
28400,72870.0,95647.0,DebtCon,Office,11.0,0.0,0.0,139.04525472,0.0,20.0,37.820678455,0
11600,64510.0,71105.0,DebtCon,ProfExe,5.0,0.0,0.0,150.26333198,1.0,34.0,43.239187116,0
12700,58606.0,83010.0,DebtCon,Other,1.0,0.0,0.0,125.32588539,3.0,11.0,35.999610723,0
10800,49254.0,80527.0,HomeImp,Other,2.0,0.0,2.0,202.53743039,0.0,13.0,29.551583139,0
7200,43705.0,50000.0,DebtCon,Other,9.0,0.0,2.0,235.36666667,6.0,16.0,,1
64900,69786.0,148769.0,HomeImp,Office,10.0,0.0,0.0,129.08447886,0.0,11.0,43.519942711,0
28300,126942.0,166797.0,DebtCon,Mgr,0.0,0.0,0.0,244.72228465,1.0,23.0,33.394853996,0
8700,60237.0,69891.0,DebtCon,Other,3.0,0.0,0.0,321.2748292,0.0,9.0,32.280313622,0
11200,114000.0,139200.0,DebtCon,Mgr,5.0,0.0,0.0,213.56666667,1.0,36.0,,1
16700,77083.0,103540.0,DebtCon,Other,17.0,0.0,0.0,170.81237285,,10.0,37.226430597,1
23000,48191.0,65080.0,DebtCon,Other,26.0,0.0,0.0,302.84988395,2.0,32.0,33.870695551,0
22300,59809.0,90883.0,DebtCon,Office,2.0,0.0,0.0,161.40290565,1.0,22.0,36.174251253,0
13600,30200.0,43600.0,HomeImp,Other,0.0,8.0,1.0,230.3,0.0,18.0,,1
47000,164411.0,235500.0,DebtCon,Office,17.0,0.0,1.0,181.93333333,3.0,48.0,,1
30800,21172.0,37333.0,DebtCon,Other,30.0,0.0,0.0,208.49869628,0.0,15.0,41.358171066,0
9600,46683.0,61773.0,DebtCon,Office,1.0,0.0,0.0,171.05844903,1.0,20.0,38.005289312,0
11800,116742.0,137385.0,DebtCon,ProfExe,15.0,,1.0,170.54003506,1.0,33.0,30.785003591,0
25100,28244.0,48375.0,DebtCon,Other,28.0,0.0,0.0,303.09508449,,13.0,31.688818252,0
18100,18611.0,171194.0,HomeImp,Self,5.0,0.0,0.0,313.03794532,0.0,26.0,27.199154012,0
23100,71680.0,101492.0,DebtCon,Mgr,1.0,,,230.36161621,5.0,24.0,39.872708847,0
4200,67700.0,77000.0,DebtCon,Sales,4.0,0.0,0.0,128.83333333,0.0,31.0,,0
12300,81590.0,90050.0,DebtCon,Mgr,6.0,0.0,0.0,136.7467587,1.0,26.0,41.732675815,0
12900,18106.0,37881.0,DebtCon,Mgr,8.0,0.0,0.0,134.38410886,0.0,10.0,20.515961862,0
18900,100416.0,161147.0,DebtCon,Mgr,1.0,0.0,0.0,216.09704957,1.0,18.0,38.460499883,0
11200,153103.0,181849.0,HomeImp,Office,6.0,0.0,0.0,186.249507,0.0,55.0,33.995565356,0
18600,14167.0,71194.0,DebtCon,Office,,0.0,0.0,264.01712414,0.0,21.0,40.246901138,0
20000,23140.0,47548.0,DebtCon,Other,1.0,,,322.00459581,,24.0,35.459509616,0
24000,17575.0,50375.0,DebtCon,Other,23.0,0.0,0.0,135.76405083,0.0,11.0,22.981005101,0
27400,100951.0,149305.0,DebtCon,Mgr,21.0,0.0,0.0,194.53302791,0.0,13.0,41.644172047,0
25100,28778.0,50872.0,DebtCon,Other,28.0,0.0,0.0,304.19515319,,12.0,31.599464331,0
17100,100082.0,119585.0,DebtCon,ProfExe,1.0,0.0,0.0,147.91580911,0.0,29.0,34.734277161,0
12800,11986.0,48309.0,HomeImp,Office,23.0,0.0,0.0,265.2270609,0.0,20.0,28.493861936,0
20400,68928.0,98587.0,HomeImp,Office,13.0,0.0,0.0,153.57813544,0.0,13.0,36.176091839,0
88900,57264.0,90185.0,DebtCon,Other,16.0,0.0,0.0,221.80871754,0.0,16.0,36.112346519,0
8400,39991.0,58511.0,HomeImp,Office,10.0,,,176.99611174,,19.0,24.298636083,0
10000,122800.0,151500.0,HomeImp,ProfExe,2.0,0.0,0.0,205.96666667,1.0,23.0,,1
35000,239058.0,40848.0,DebtCon,Mgr,4.0,0.0,1.0,212.01540583,3.0,49.0,40.131815447,0
11300,56651.0,71353.0,HomeImp,Other,29.0,1.0,2.0,176.91298776,1.0,24.0,38.544441857,0
22600,,55376.0,DebtCon,Other,,0.0,1.0,316.09687448,0.0,18.0,38.135866892,0
19300,33970.0,102792.0,HomeImp,Other,6.0,0.0,0.0,145.02024526,0.0,14.0,31.874217469,0
20200,130401.0,171686.0,DebtCon,ProfExe,7.0,0.0,0.0,178.94254482,0.0,38.0,20.327137907,0
45000,47321.0,115000.0,DebtCon,Other,,0.0,1.0,130.3,0.0,22.0,,1
28800,30357.0,56776.0,DebtCon,Other,35.0,0.0,0.0,294.42002143,0.0,22.0,37.537461252,0
13000,61865.0,72045.0,DebtCon,ProfExe,0.0,0.0,0.0,172.69668464,2.0,34.0,42.565582285,0
21000,81848.0,109860.0,DebtCon,Other,,0.0,0.0,173.78616163,1.0,24.0,40.057527407,0
29000,79000.0,,HomeImp,ProfExe,8.0,0.0,1.0,189.7,1.0,33.0,,1
2500,71408.0,78600.0,HomeImp,ProfExe,8.0,0.0,0.0,255.73333333,0.0,12.0,,0
53300,,84871.0,HomeImp,Self,8.0,0.0,0.0,169.34372393,1.0,21.0,24.031239503,0
6000,72951.0,80000.0,HomeImp,Other,22.8,0.0,0.0,343.9,1.0,47.0,,0
8600,,54905.0,HomeImp,Other,8.0,0.0,0.0,308.65011743,2.0,13.0,32.553976104,0
18200,13925.0,94898.0,DebtCon,Other,22.0,0.0,0.0,223.90191801,2.0,41.0,35.998225405,0
12900,64245.0,83823.0,DebtCon,Office,13.0,0.0,0.0,246.8377195,3.0,36.0,40.560130328,0
